took,timed_out,_shards_total,_shards_successful,_shards_failed,hits_total,hits_max_score,hits_hits__index,hits_hits__type,hits_hits__id,hits_hits__score,hits_hits__source_Data_buono,hits_hits__source_Id_buono,hits_hits__source_Id_distributore,hits_hits__source_Data_registraz,hits_hits__source_Tipo_buono,hits_hits__source_Id_bene,hits_hits__source_Qta_carburante,hits_hits__source_Km_percor,hits_hits__source_Km_attuali,hits_hits__source_Km_contakm,hits_hits__source_Prz_unit_carbur,hits_hits__source_Forzatura_ContaKM,hits_hits__source_Cambio_olio,hits_hits__source_KmCalcolati,hits_hits__source_KmInseriti,hits_hits__source_FuoriRange,hits_hits__source_ConsumoMedioBuonoCorrente,hits_hits__source_UltimoOperatore,hits_hits__source_UltimaModifica,hits_hits__source_Ora_buono,hits_hits__source_Data_quadratura,hits_hits__source_IdMovMag,hits_hits__source_IdRiga,hits_hits__source_Importato_Dal_Noleggio,hits_hits__source_Qta_quadratura,hits_hits__source_Trasferito,hits_hits__source_Id_Cliente,hits_hits__source_Ore_Incremento,hits_hits__source_Ore_Vita,hits_hits__source_Ore_ContaOre,hits_hits__source_ConsumoMedioOreBuonoCorrente,hits_hits__source_Tipo_Inserimento_Ore,hits_hits__source_Tipo_Inserimento_Km,hits_hits__source_FuoriRangeOre,hits_hits__source_Importato_Plus,hits_hits__source_Tipo_rilevazione,hits_hits__source_modello,hits_hits__source_riferimento
33.0,false,5.0,5.0,0.0,26753.0,1.0,"vw_amtab_consumi","default","1445801945_1482009891_1480051",1.0,"2017-09-22T08:43:19.000+02:00",254994.0,"01_1","2017-09-23T08:43:20.000+02:00","P",7023.0,40.0,88.0,1058949.0,495854.0,0.0,false,false,495854.0,495854.0,false,2.2,"nl","2017-09-23T08:43:23.000+02:00","1899-12-30T07:43:19.000+01:00","2017-09-23T02:00:00.000+02:00",25076.0,1.0,false,0.0,false,1.0,0.0,0.0,0.0,0.0,"I","I",false,false,"K","IRISBUS 491","BY 379 BW"
33.0,false,5.0,5.0,0.0,26753.0,1.0,"vw_amtab_consumi","default","-1247719945_1482009857_1480051",1.0,"2017-09-22T08:42:16.000+02:00",254981.0,"01_1","2017-09-23T08:42:16.000+02:00","P",7033.0,149.0,327.0,804815.0,735574.0,0.0,false,false,735574.0,735574.0,false,2.193,"nl","2017-09-23T08:42:20.000+02:00","1899-12-30T07:42:16.000+01:00","2017-09-23T02:00:00.000+02:00",25076.0,1.0,false,0.0,false,1.0,0.0,0.0,0.0,0.0,"I","I",false,false,"K","IRISBUS 491","DB 366 AS"
33.0,false,5.0,5.0,0.0,26753.0,1.0,"vw_amtab_consumi","default","-1063209070_1482030936_1480051",1.0,"2017-09-23T08:25:28.000+02:00",255060.0,"01_1","2017-09-26T08:25:29.000+02:00","P",7034.0,150.0,330.0,136592.0,136592.0,0.0,false,false,136592.0,136592.0,false,2.2,"nl","2017-09-26T08:25:36.000+02:00","1899-12-30T07:25:28.000+01:00","2017-09-26T02:00:00.000+02:00",25079.0,1.0,false,0.0,false,1.0,0.0,0.0,0.0,0.0,"I","I",false,false,"K","IRISBUS 491","DB 367 AS"
33.0,false,5.0,5.0,0.0,26753.0,1.0,"vw_amtab_consumi","default","1194987726_1482030942_1480051",1.0,"2017-09-23T08:26:14.000+02:00",255066.0,"01_1","2017-09-26T08:26:15.000+02:00","P",3008.0,126.0,277.0,82480.0,82480.0,0.0,false,false,82480.0,82480.0,false,2.197,"nl","2017-09-26T08:26:21.000+02:00","1899-12-30T07:26:14.000+01:00","2017-09-26T02:00:00.000+02:00",25079.0,1.0,false,0.0,false,1.0,0.0,0.0,0.0,0.0,"I","I",false,false,"K","IRISBUS Europolis","DV 116 DG"
33.0,false,5.0,5.0,0.0,26753.0,1.0,"vw_amtab_consumi","default","-948662351_1482030843_1480052",1.0,"2017-09-23T08:22:24.000+02:00",255030.0,"01_2","2017-09-26T08:22:25.000+02:00","P",3025.0,26.0,57.0,45642.0,45642.0,0.0,false,false,45642.0,45642.0,false,2.192,"nl","2017-09-26T08:22:28.000+02:00","1899-12-30T07:22:24.000+01:00","2017-09-26T02:00:00.000+02:00",25080.0,1.0,false,0.0,false,1.0,0.0,0.0,0.0,0.0,"I","I",false,false,"K","IRISBUS Europolis","DE 169 XW"
33.0,false,5.0,5.0,0.0,26753.0,1.0,"vw_amtab_consumi","default","-561414194_1482030849_1480052",1.0,"2017-09-23T08:22:54.000+02:00",255036.0,"01_2","2017-09-26T08:22:55.000+02:00","P",7032.0,145.0,319.0,650731.0,650731.0,0.0,false,false,650731.0,650731.0,false,2.2,"nl","2017-09-26T08:22:58.000+02:00","1899-12-30T07:22:54.000+01:00","2017-09-26T02:00:00.000+02:00",25080.0,1.0,false,0.0,false,1.0,0.0,0.0,0.0,0.0,"I","I",false,false,"K","IRISBUS 491","DB 365 AS"
33.0,false,5.0,5.0,0.0,26753.0,1.0,"vw_amtab_consumi","default","-1428689898_1482030758_1480051",1.0,"2017-09-22T08:44:28.000+02:00",255008.0,"01_1","2017-09-23T08:44:28.000+02:00","P",7014.0,0.0,0.0,495478.0,495478.0,,false,false,495478.0,495478.0,false,0.0,"nl","2017-09-23T08:44:36.000+02:00","1899-12-30T07:44:28.000+01:00","2017-09-23T02:00:00.000+02:00",,,false,0.0,false,1.0,0.0,0.0,0.0,,"I","I",false,false,"K","IRISBUS 491","BY 370 BW"
33.0,false,5.0,5.0,0.0,26753.0,1.0,"vw_amtab_consumi","default","-1281260882_1482030759_1480052",1.0,"2017-09-22T08:45:43.000+02:00",255009.0,"01_2","2017-09-23T08:45:43.000+02:00","P",3026.0,196.0,431.0,755149.0,755149.0,0.0,false,false,755149.0,755149.0,false,2.197,"nl","2017-09-23T08:46:01.000+02:00","1899-12-30T07:45:43.000+01:00","2017-09-23T02:00:00.000+02:00",25077.0,1.0,false,0.0,false,1.0,0.0,0.0,0.0,0.0,"I","I",false,false,"K","IRISBUS Europolis","DE 170 XW"
33.0,false,5.0,5.0,0.0,26753.0,1.0,"vw_amtab_consumi","default","1346273587_1482030817_1480052",1.0,"2017-09-23T08:21:58.000+02:00",255025.0,"01_2","2017-09-26T08:21:58.000+02:00","P",7015.0,130.0,286.0,9183.0,9183.0,0.0,false,false,9183.0,9183.0,false,2.2,"nl","2017-09-26T08:22:03.000+02:00","1899-12-30T07:21:58.000+01:00","2017-09-26T02:00:00.000+02:00",25080.0,1.0,false,0.0,false,1.0,0.0,0.0,0.0,0.0,"I","I",false,false,"K","IRISBUS 491","BY 371 BW"
33.0,false,5.0,5.0,0.0,26753.0,1.0,"vw_amtab_consumi","default","-1601649992_1482030819_1480052",1.0,"2017-09-23T08:22:09.000+02:00",255027.0,"01_2","2017-09-26T08:22:09.000+02:00","P",7045.0,155.0,341.0,368345.0,368345.0,0.0,false,false,368345.0,368345.0,false,2.2,"nl","2017-09-26T08:22:12.000+02:00","1899-12-30T07:22:09.000+01:00","2017-09-26T02:00:00.000+02:00",25080.0,1.0,false,0.0,false,1.0,0.0,0.0,0.0,0.0,"I","I",false,false,"K","IRISBUS 491","DB 378 AS"
33.0,false,5.0,5.0,0.0,26753.0,1.0,"vw_amtab_consumi","default","335156337_1482030879_1480051",1.0,"2017-09-23T08:23:58.000+02:00",255045.0,"01_1","2017-09-26T08:23:59.000+02:00","P",8102.0,82.0,180.0,480197.0,480197.0,0.0,false,false,480197.0,480197.0,false,2.194,"nl","2017-09-26T08:24:03.000+02:00","1899-12-30T07:23:58.000+01:00","2017-09-26T02:00:00.000+02:00",25079.0,1.0,false,0.0,false,1.0,0.0,0.0,0.0,0.0,"I","I",false,false,"K","Breda 2001.12 LL","AK 943 RS"
33.0,false,5.0,5.0,0.0,26753.0,1.0,"vw_amtab_consumi","default","623005867_1482030943_1480051",1.0,"2017-09-23T08:26:22.000+02:00",255067.0,"01_1","2017-09-26T08:26:23.000+02:00","P",3026.0,151.0,332.0,755481.0,755481.0,0.0,false,false,755481.0,755481.0,false,2.197,"nl","2017-09-26T08:26:27.000+02:00","1899-12-30T07:26:22.000+01:00","2017-09-26T02:00:00.000+02:00",25079.0,1.0,false,0.0,false,1.0,0.0,0.0,0.0,0.0,"I","I",false,false,"K","IRISBUS Europolis","DE 170 XW"
33.0,false,5.0,5.0,0.0,26753.0,1.0,"vw_amtab_consumi","default","1612013071_1482030814_1480052",1.0,"2017-09-23T08:21:43.000+02:00",255022.0,"01_2","2017-09-26T08:21:43.000+02:00","P",7003.0,128.0,281.0,676594.0,812957.0,0.0,false,false,812957.0,812957.0,false,2.194,"nl","2017-09-26T08:21:47.000+02:00","1899-12-30T07:21:43.000+01:00","2017-09-26T02:00:00.000+02:00",25080.0,1.0,false,0.0,false,1.0,0.0,0.0,0.0,0.0,"I","I",false,false,"K","IRISBUS 491","BY 172 BW"
33.0,false,5.0,5.0,0.0,26753.0,1.0,"vw_amtab_consumi","default","-605727382_1482030907_1480051",1.0,"2017-09-23T08:24:41.000+02:00",255052.0,"01_1","2017-09-26T08:24:41.000+02:00","P",7048.0,131.0,288.0,385275.0,383418.0,0.0,false,false,383418.0,383418.0,false,2.197,"nl","2017-09-26T08:24:45.000+02:00","1899-12-30T07:24:41.000+01:00","2017-09-26T02:00:00.000+02:00",25079.0,1.0,false,0.0,false,1.0,0.0,0.0,0.0,0.0,"I","I",false,false,"K","IRISBUS 491","DB 381 AS"
33.0,false,5.0,5.0,0.0,26753.0,1.0,"vw_amtab_consumi","default","-1387797742_1482030882_1480051",1.0,"2017-09-23T08:24:16.000+02:00",255048.0,"01_1","2017-09-26T08:24:16.000+02:00","P",7037.0,160.0,352.0,710284.0,710284.0,0.0,false,false,710284.0,710284.0,false,2.2,"nl","2017-09-26T08:24:23.000+02:00","1899-12-30T07:24:16.000+01:00","2017-09-26T02:00:00.000+02:00",25079.0,1.0,false,0.0,false,1.0,0.0,0.0,0.0,0.0,"I","I",false,false,"K","IRISBUS 491","DB 370 AS"
33.0,false,5.0,5.0,0.0,26753.0,1.0,"vw_amtab_consumi","default","884935054_1482031003_1480051",1.0,"2017-09-23T08:28:16.000+02:00",255085.0,"01_1","2017-09-26T08:28:16.000+02:00","P",7009.0,61.0,134.0,346825.0,346825.0,0.0,false,false,346825.0,346825.0,false,2.196,"nl","2017-09-26T08:28:20.000+02:00","1899-12-30T07:28:16.000+01:00","2017-09-26T02:00:00.000+02:00",25079.0,1.0,false,0.0,false,1.0,0.0,0.0,0.0,0.0,"I","I",false,false,"K","IRISBUS 491","BY 180 BW"
33.0,false,5.0,5.0,0.0,26753.0,1.0,"vw_amtab_consumi","default","-782933586_1482031005_1480051",1.0,"2017-09-23T08:28:27.000+02:00",255087.0,"01_1","2017-09-26T08:28:27.000+02:00","P",8106.0,50.0,110.0,12762.0,156.0,0.0,false,false,156.0,156.0,false,2.2,"nl","2017-09-26T08:28:30.000+02:00","1899-12-30T07:28:27.000+01:00","2017-09-26T02:00:00.000+02:00",25079.0,1.0,false,0.0,false,1.0,0.0,0.0,0.0,0.0,"I","I",false,false,"K","Breda 2001.12 LL","BY 733 BZ"
33.0,false,5.0,5.0,0.0,26753.0,1.0,"vw_amtab_consumi","default","-259028664_1482031006_1480051",1.0,"2017-09-23T08:28:32.000+02:00",255088.0,"01_1","2017-09-26T08:28:32.000+02:00","P",9012.0,35.0,77.0,501263.0,501263.0,0.0,false,false,501263.0,501263.0,false,2.2,"nl","2017-09-26T08:28:39.000+02:00","1899-12-30T07:28:32.000+01:00","2017-09-26T02:00:00.000+02:00",25079.0,1.0,false,0.0,false,1.0,0.0,0.0,0.0,0.0,"I","I",false,false,"K","Menarini 221/1","AP 954 JJ"
33.0,false,5.0,5.0,0.0,26753.0,1.0,"vw_amtab_consumi","default","-331299348_1482031875_1480052",1.0,"2017-09-25T08:26:47.000+02:00",255159.0,"01_2","2017-09-27T08:26:47.000+02:00","P",7048.0,151.0,332.0,385954.0,384097.0,0.0,false,false,384097.0,384097.0,false,2.197,"nl","2017-09-27T08:27:15.000+02:00","1899-12-30T07:26:47.000+01:00","2017-09-27T02:00:00.000+02:00",25085.0,1.0,false,0.0,false,1.0,0.0,0.0,0.0,0.0,"I","I",false,false,"K","IRISBUS 491","DB 381 AS"
33.0,false,5.0,5.0,0.0,26753.0,1.0,"vw_amtab_consumi","default","-1224106130_1482031897_1480052",1.0,"2017-09-25T08:27:17.000+02:00",255160.0,"01_2","2017-09-27T08:27:18.000+02:00","P",3022.0,194.0,426.0,685985.0,685985.0,0.0,false,false,685985.0,685985.0,false,2.194,"nl","2017-09-27T08:27:21.000+02:00","1899-12-30T07:27:17.000+01:00","2017-09-27T02:00:00.000+02:00",25085.0,1.0,false,0.0,false,1.0,0.0,0.0,0.0,0.0,"I","I",false,false,"K","IRISBUS Europolis","DE 166 XW"
33.0,false,5.0,5.0,0.0,26753.0,1.0,"vw_amtab_consumi","default","-524768148_1482031029_1480051",1.0,"2017-09-23T08:28:47.000+02:00",255090.0,"01_1","2017-09-26T08:28:47.000+02:00","P",5049.0,54.0,118.0,959712.0,909289.0,0.0,false,false,909289.0,909289.0,false,2.185,"nl","2017-09-26T08:28:51.000+02:00","1899-12-30T07:28:47.000+01:00","2017-09-26T02:00:00.000+02:00",25079.0,1.0,false,0.0,false,1.0,0.0,0.0,0.0,0.0,"I","I",false,false,"K","IVECO 490 E2.12","AN 278 WM"
33.0,false,5.0,5.0,0.0,26753.0,1.0,"vw_amtab_consumi","default","-1151835446_1482031032_1480051",1.0,"2017-09-23T08:29:02.000+02:00",255093.0,"01_1","2017-09-26T08:29:03.000+02:00","P",5043.0,45.0,99.0,458962.0,458962.0,0.0,false,false,458962.0,458962.0,false,2.2,"nl","2017-09-26T08:29:06.000+02:00","1899-12-30T07:29:02.000+01:00","2017-09-26T02:00:00.000+02:00",25079.0,1.0,false,0.0,false,1.0,0.0,0.0,0.0,0.0,"I","I",false,false,"K","IVECO 490 E2.12","AN 272 WM"
33.0,false,5.0,5.0,0.0,26753.0,1.0,"vw_amtab_consumi","default","-1526927473_1482031781_1480051",1.0,"2017-09-24T08:45:35.000+02:00",255128.0,"01_1","2017-09-26T08:45:36.000+02:00","P",7031.0,70.0,154.0,730853.0,730334.0,0.0,false,false,730334.0,730334.0,false,2.2,"nl","2017-09-26T08:45:39.000+02:00","1899-12-30T07:45:35.000+01:00","2017-09-26T02:00:00.000+02:00",25082.0,1.0,false,0.0,false,1.0,0.0,0.0,0.0,0.0,"I","I",false,false,"K","IRISBUS 491","DB 364 AS"
33.0,false,5.0,5.0,0.0,26753.0,1.0,"vw_amtab_consumi","default","1229253902_1482031805_1480051",1.0,"2017-09-24T08:45:56.000+02:00",255131.0,"01_1","2017-09-26T08:45:57.000+02:00","P",7037.0,114.0,250.0,710534.0,710534.0,0.0,false,false,710534.0,710534.0,false,2.192,"nl","2017-09-26T08:46:02.000+02:00","1899-12-30T07:45:56.000+01:00","2017-09-26T02:00:00.000+02:00",25082.0,1.0,false,0.0,false,1.0,0.0,0.0,0.0,0.0,"I","I",false,false,"K","IRISBUS 491","DB 370 AS"
33.0,false,5.0,5.0,0.0,26753.0,1.0,"vw_amtab_consumi","default","-1937669555_1482030971_1480051",1.0,"2017-09-23T08:27:03.000+02:00",255074.0,"01_1","2017-09-26T08:27:03.000+02:00","P",3014.0,133.0,292.0,340959.0,340959.0,0.0,false,false,340959.0,340959.0,false,2.194,"nl","2017-09-26T08:27:07.000+02:00","1899-12-30T07:27:03.000+01:00","2017-09-26T02:00:00.000+02:00",25079.0,1.0,false,0.0,false,1.0,0.0,0.0,0.0,0.0,"I","I",false,false,"K","IRISBUS Europolis","DE 158 XW"
33.0,false,5.0,5.0,0.0,26753.0,1.0,"vw_amtab_consumi","default","-678433879_1482031835_1480051",1.0,"2017-09-24T08:46:52.000+02:00",255140.0,"01_1","2017-09-26T08:46:53.000+02:00","P",7003.0,137.0,301.0,676895.0,813258.0,0.0,false,false,813258.0,813258.0,false,2.197,"nl","2017-09-26T08:46:56.000+02:00","1899-12-30T07:46:52.000+01:00","2017-09-26T02:00:00.000+02:00",25082.0,1.0,false,0.0,false,1.0,0.0,0.0,0.0,0.0,"I","I",false,false,"K","IRISBUS 491","BY 172 BW"
33.0,false,5.0,5.0,0.0,26753.0,1.0,"vw_amtab_consumi","default","-893670008_1482031036_1480051",1.0,"2017-09-23T08:29:22.000+02:00",255097.0,"01_1","2017-09-26T08:29:22.000+02:00","P",8107.0,47.0,103.0,222089.0,222089.0,0.0,false,false,222089.0,222089.0,false,2.19,"nl","2017-09-26T08:29:29.000+02:00","1899-12-30T07:29:22.000+01:00","2017-09-26T02:00:00.000+02:00",25079.0,1.0,false,0.0,false,1.0,0.0,0.0,0.0,0.0,"I","I",false,false,"K","Breda 2001.12 LL","BA D38882"
33.0,false,5.0,5.0,0.0,26753.0,1.0,"vw_amtab_consumi","default","375612680_1482030998_1480051",1.0,"2017-09-23T08:27:42.000+02:00",255080.0,"01_1","2017-09-26T08:27:43.000+02:00","P","00",63.0,63.0,-265807.0,6778.0,0.0,false,false,6778.0,6778.0,false,1.0,"nl","2017-09-26T08:27:47.000+02:00","1899-12-30T07:27:42.000+01:00","2017-09-26T02:00:00.000+02:00",25079.0,1.0,false,0.0,false,1.0,0.0,0.0,0.0,0.0,"I","I",false,false,"K","Veicolo Fittizio","FITTIZIO"
33.0,false,5.0,5.0,0.0,26753.0,1.0,"vw_amtab_consumi","default","1175184505_1482031716_1480053",1.0,"2017-09-23T08:30:29.000+02:00",255105.0,"01_3","2017-09-26T08:30:30.000+02:00","P",2220.0,0.0,0.0,145666.0,145666.0,,false,false,145666.0,145666.0,false,0.0,"nl","2017-09-26T08:30:43.000+02:00","1899-12-30T07:30:29.000+01:00","2017-09-26T02:00:00.000+02:00",,,false,0.0,false,1.0,0.0,0.0,0.0,,"I","I",false,false,"K","MERCEDES 311 CDI K","DX 549 YV"
33.0,false,5.0,5.0,0.0,26753.0,1.0,"vw_amtab_consumi","default","578962351_1482032672_1480051",1.0,"2017-09-25T08:32:01.000+02:00",255200.0,"01_1","2017-09-27T08:32:01.000+02:00","P",7016.0,155.0,341.0,1075075.0,1048434.0,0.0,false,false,1048434.0,1048434.0,false,2.2,"nl","2017-09-27T08:32:07.000+02:00","1899-12-30T07:32:01.000+01:00","2017-09-27T02:00:00.000+02:00",25084.0,1.0,false,0.0,false,1.0,0.0,0.0,0.0,0.0,"I","I",false,false,"K","IRISBUS 491","BY 372 BW"
33.0,false,5.0,5.0,0.0,26753.0,1.0,"vw_amtab_consumi","default","-1096480335_1482032678_1480051",1.0,"2017-09-25T08:32:47.000+02:00",255206.0,"01_1","2017-09-27T08:32:47.000+02:00","P",7003.0,155.0,341.0,677236.0,813599.0,0.0,false,false,813599.0,813599.0,false,2.2,"nl","2017-09-27T08:32:53.000+02:00","1899-12-30T07:32:47.000+01:00","2017-09-27T02:00:00.000+02:00",25084.0,1.0,false,0.0,false,1.0,0.0,0.0,0.0,0.0,"I","I",false,false,"K","IRISBUS 491","BY 172 BW"
33.0,false,5.0,5.0,0.0,26753.0,1.0,"vw_amtab_consumi","default","2122403401_1482031931_1480052",1.0,"2017-09-25T08:28:35.000+02:00",255173.0,"01_2","2017-09-27T08:28:36.000+02:00","P",3012.0,138.0,303.0,602798.0,600710.0,0.0,false,false,600710.0,600710.0,false,2.194,"nl","2017-09-27T08:28:40.000+02:00","1899-12-30T07:28:35.000+01:00","2017-09-27T02:00:00.000+02:00",25085.0,1.0,false,0.0,false,1.0,0.0,0.0,0.0,0.0,"I","I",false,false,"K","IRISBUS Europolis","DE 156 XW"
33.0,false,5.0,5.0,0.0,26753.0,1.0,"vw_amtab_consumi","default","-172532537_1482031936_1480052",1.0,"2017-09-25T08:29:01.000+02:00",255178.0,"01_2","2017-09-27T08:29:02.000+02:00","P",3017.0,142.0,312.0,401922.0,401922.0,0.0,false,false,401922.0,401922.0,false,2.197,"nl","2017-09-27T08:29:07.000+02:00","1899-12-30T07:29:01.000+01:00","2017-09-27T02:00:00.000+02:00",25085.0,1.0,false,0.0,false,1.0,0.0,0.0,0.0,0.0,"I","I",false,false,"K","IRISBUS Europolis","DE 161 XW"
33.0,false,5.0,5.0,0.0,26753.0,1.0,"vw_amtab_consumi","default","-1052260243_1482032774_1480051",1.0,"2017-09-25T08:38:05.000+02:00",255239.0,"01_1","2017-09-27T08:38:05.000+02:00","P",5153.0,34.0,74.0,561729.0,561729.0,0.0,false,false,561729.0,561729.0,false,2.176,"nl","2017-09-27T08:38:09.000+02:00","1899-12-30T07:38:05.000+01:00","2017-09-27T02:00:00.000+02:00",25084.0,1.0,false,0.0,false,1.0,0.0,0.0,0.0,0.0,"I","I",false,false,"K","IVECO 490 E2.10","AP 930 JJ"
33.0,false,5.0,5.0,0.0,26753.0,1.0,"vw_amtab_consumi","default","-860518039_1482032769_1480051",1.0,"2017-09-25T08:37:33.000+02:00",255234.0,"01_1","2017-09-27T08:37:34.000+02:00","P",9012.0,40.0,88.0,501351.0,501351.0,0.0,false,false,501351.0,501351.0,false,2.2,"nl","2017-09-27T08:37:37.000+02:00","1899-12-30T07:37:33.000+01:00","2017-09-27T02:00:00.000+02:00",25084.0,1.0,false,0.0,false,1.0,0.0,0.0,0.0,0.0,"I","I",false,false,"K","Menarini 221/1","AP 954 JJ"
33.0,false,5.0,5.0,0.0,26753.0,1.0,"vw_amtab_consumi","default","202486445_1482032703_1480051",1.0,"2017-09-25T08:33:11.000+02:00",255210.0,"01_1","2017-09-27T08:33:12.000+02:00","P",7045.0,142.0,312.0,368852.0,368852.0,0.0,false,false,368852.0,368852.0,false,2.197,"nl","2017-09-27T08:33:15.000+02:00","1899-12-30T07:33:11.000+01:00","2017-09-27T02:00:00.000+02:00",25084.0,1.0,false,0.0,false,1.0,0.0,0.0,0.0,0.0,"I","I",false,false,"K","IRISBUS 491","DB 378 AS"
33.0,false,5.0,5.0,0.0,26753.0,1.0,"vw_amtab_consumi","default","-1664698445_1482032737_1480051",1.0,"2017-09-25T08:34:29.000+02:00",255223.0,"01_1","2017-09-27T08:34:29.000+02:00","P",7009.0,60.0,132.0,346957.0,346957.0,0.0,false,false,346957.0,346957.0,false,2.2,"nl","2017-09-27T08:34:35.000+02:00","1899-12-30T07:34:29.000+01:00","2017-09-27T02:00:00.000+02:00",25084.0,1.0,false,0.0,false,1.0,0.0,0.0,0.0,0.0,"I","I",false,false,"K","IRISBUS 491","BY 180 BW"
33.0,false,5.0,5.0,0.0,26753.0,1.0,"vw_amtab_consumi","default","133709838_1482031937_1480052",1.0,"2017-09-25T08:29:08.000+02:00",255179.0,"01_2","2017-09-27T08:29:08.000+02:00","P",7024.0,109.0,239.0,514223.0,514223.0,0.0,false,false,514223.0,514223.0,false,2.192,"nl","2017-09-27T08:29:13.000+02:00","1899-12-30T07:29:08.000+01:00","2017-09-27T02:00:00.000+02:00",25085.0,1.0,false,0.0,false,1.0,0.0,0.0,0.0,0.0,"I","I",false,false,"K","IRISBUS 491","BY 380 BW"
33.0,false,5.0,5.0,0.0,26753.0,1.0,"vw_amtab_consumi","default","-907936336_1482031963_1480051",1.0,"2017-09-25T08:30:00.000+02:00",255184.0,"01_1","2017-09-27T08:30:00.000+02:00","P",7007.0,155.0,341.0,863656.0,863656.0,0.0,false,false,863656.0,863656.0,false,2.2,"nl","2017-09-27T08:30:10.000+02:00","1899-12-30T07:30:00.000+01:00","2017-09-27T02:00:00.000+02:00",25084.0,1.0,false,0.0,false,1.0,0.0,0.0,0.0,0.0,"I","I",false,false,"K","IRISBUS 491","BY 176 BW"
33.0,false,5.0,5.0,0.0,26753.0,1.0,"vw_amtab_consumi","default","1833003851_1482032801_1480051",1.0,"2017-09-25T08:38:36.000+02:00",255245.0,"01_1","2017-09-27T08:38:36.000+02:00","P",7021.0,45.0,99.0,973756.0,973756.0,0.0,false,false,973756.0,973756.0,false,2.2,"nl","2017-09-27T08:38:39.000+02:00","1899-12-30T07:38:36.000+01:00","2017-09-27T02:00:00.000+02:00",25084.0,1.0,false,0.0,false,1.0,0.0,0.0,0.0,0.0,"I","I",false,false,"K","IRISBUS 491","BY 377 BW"
33.0,false,5.0,5.0,0.0,26753.0,1.0,"vw_amtab_consumi","default","-141107164_1482032802_1480051",1.0,"2017-09-25T08:38:40.000+02:00",255246.0,"01_1","2017-09-27T08:38:41.000+02:00","P",897.0,100.0,259.0,251613.0,251613.0,0.0,false,false,251613.0,251613.0,false,2.588,"nl","2017-09-27T08:38:50.000+02:00","1899-12-30T07:38:40.000+01:00","2017-09-27T02:00:00.000+02:00",25084.0,1.0,false,0.0,false,1.0,0.0,0.0,0.0,0.0,"I","I",false,false,"K","IVECO MAGIRUS","BY 897 BZ"
33.0,false,5.0,5.0,0.0,26753.0,1.0,"vw_amtab_consumi","default","906391826_1482032805_1480053",1.0,"2017-09-26T08:43:16.000+02:00",255249.0,"01_3","2017-09-27T08:43:16.000+02:00","P",5144.0,208.0,457.0,462708.0,462708.0,0.0,false,false,462708.0,462708.0,false,2.197,"nl","2017-09-27T08:43:20.000+02:00","1899-12-30T07:43:16.000+01:00","2017-09-27T02:00:00.000+02:00",25088.0,1.0,false,0.0,false,1.0,0.0,0.0,0.0,0.0,"I","I",false,false,"K","IVECO 490 E2.10","EZ 864 HH"
33.0,false,5.0,5.0,0.0,26753.0,1.0,"vw_amtab_consumi","default","-1001295955_1482032835_1480051",1.0,"2017-09-26T08:44:12.000+02:00",255258.0,"01_1","2017-09-27T08:44:12.000+02:00","P",8107.0,24.0,52.0,222229.0,222229.0,0.0,false,false,222229.0,222229.0,false,2.165,"nl","2017-09-27T08:44:15.000+02:00","1899-12-30T07:44:12.000+01:00","2017-09-27T02:00:00.000+02:00",25086.0,1.0,false,0.0,false,1.0,0.0,0.0,0.0,0.0,"I","I",false,false,"K","Breda 2001.12 LL","BA D38882"
33.0,false,5.0,5.0,0.0,26753.0,1.0,"vw_amtab_consumi","default","-1968100017_1482032859_1480051",1.0,"2017-09-26T08:44:25.000+02:00",255261.0,"01_1","2017-09-27T08:44:26.000+02:00","P",7024.0,180.0,396.0,514619.0,514619.0,0.0,false,false,514619.0,514619.0,false,2.2,"nl","2017-09-27T08:44:29.000+02:00","1899-12-30T07:44:25.000+01:00","2017-09-27T02:00:00.000+02:00",25086.0,1.0,false,0.0,false,1.0,0.0,0.0,0.0,0.0,"I","I",false,false,"K","IRISBUS 491","BY 380 BW"
33.0,false,5.0,5.0,0.0,26753.0,1.0,"vw_amtab_consumi","default","-1189839954_1482032929_1480051",1.0,"2017-09-26T08:46:59.000+02:00",255289.0,"01_1","2017-09-27T08:46:59.000+02:00","P",7035.0,127.0,279.0,851259.0,725245.0,0.0,false,false,725245.0,725245.0,false,2.196,"nl","2017-09-27T08:47:02.000+02:00","1899-12-30T07:46:59.000+01:00","2017-09-27T02:00:00.000+02:00",25086.0,1.0,false,0.0,false,1.0,0.0,0.0,0.0,0.0,"I","I",false,false,"K","IRISBUS 491","DB 368 AS"
33.0,false,5.0,5.0,0.0,26753.0,1.0,"vw_amtab_consumi","default","-414778096_1482032954_1480051",1.0,"2017-09-26T08:47:18.000+02:00",255293.0,"01_1","2017-09-27T08:47:18.000+02:00","P",7009.0,151.0,332.0,347392.0,347392.0,0.0,false,false,347392.0,347392.0,false,2.197,"nl","2017-09-27T08:47:23.000+02:00","1899-12-30T07:47:18.000+01:00","2017-09-27T02:00:00.000+02:00",25086.0,1.0,false,0.0,false,1.0,0.0,0.0,0.0,0.0,"I","I",false,false,"K","IRISBUS 491","BY 180 BW"
