took,timed_out,shards_total,shards_successful,shards_failed,hits_total,hits_max_score,hits_hits__index,hits_hits__type,hits_hits__id,hits_hits__score,hits_hits__source_id_quartiere,hits_hits__source_id_municipio,hits_hits__source_id_circoscrizione,hits_hits__source_ora,hits_hits__source_id_corsa,hits_hits__source_totale_rilevazioni,hits_hits__source_id_data,hits_hits__source_municipio,hits_hits__source_quartiere,hits_hits__source_flag_amtab_mezzi,hits_hits__source_data,hits_hits__source_anno,hits_hits__source_data_anno
30.0,false,5.0,5.0,0.0,371909.0,1.0,"vw_amtabmezzi","default","13_1_140_15_184063_20170316",1.0,13.0,1.0,140.0,15.0,"184063",2.0,2.0170316E7,"MUNICIPIO N.5","XIII - SANTO SPIRITO",1.0,"2017-03-16","2017","2017"
30.0,false,5.0,5.0,0.0,371909.0,1.0,"vw_amtabmezzi","default","9_4_148_19_185085_20170317",1.0,9.0,4.0,148.0,19.0,"185085",1.0,2.0170317E7,"MUNICIPIO N.3","IX - STANIC",1.0,"2017-03-17","2017","2017"
30.0,false,5.0,5.0,0.0,371909.0,1.0,"vw_amtabmezzi","default","10_4_227_20_185079_20170317",1.0,10.0,4.0,227.0,20.0,"185079",1.0,2.0170317E7,"MUNICIPIO N.3","X  - MARCONI - SAN GIROLAMO - FESCA",1.0,"2017-03-17","2017","2017"
30.0,false,5.0,5.0,0.0,371909.0,1.0,"vw_amtabmezzi","default","2_3_93_12_187015_20170317",1.0,2.0,3.0,93.0,12.0,"187015",1.0,2.0170317E7,"MUNICIPIO N.1","II - MURAT",1.0,"2017-03-17","2017","2017"
30.0,false,5.0,5.0,0.0,371909.0,1.0,"vw_amtabmezzi","default","5_3_93_10_159698_20170317",1.0,5.0,3.0,93.0,10.0,"159698",1.0,2.0170317E7,"MUNICIPIO N.1","V - JAPIGIA",1.0,"2017-03-17","2017","2017"
30.0,false,5.0,5.0,0.0,371909.0,1.0,"vw_amtabmezzi","default","14_2_240_18_160483_20170317",1.0,14.0,2.0,240.0,18.0,"160483",2.0,2.0170317E7,"MUNICIPIO N.4","XIV - CARBONARA DI BARI",1.0,"2017-03-17","2017","2017"
30.0,false,5.0,5.0,0.0,371909.0,1.0,"vw_amtabmezzi","default","7_5_176_13_159617_20170316",1.0,7.0,5.0,176.0,13.0,"159617",1.0,2.0170316E7,"MUNICIPIO N.2","VII - CARRASSI",1.0,"2017-03-16","2017","2017"
30.0,false,5.0,5.0,0.0,371909.0,1.0,"vw_amtabmezzi","default","3_3_93_18_184556_20170316",1.0,3.0,3.0,93.0,18.0,"184556",1.0,2.0170316E7,"MUNICIPIO N.1","III - MADONNELLA",1.0,"2017-03-16","2017","2017"
30.0,false,5.0,5.0,0.0,371909.0,1.0,"vw_amtabmezzi","default","5_3_139_16_125905_20170317",1.0,5.0,3.0,139.0,16.0,"125905",1.0,2.0170317E7,"MUNICIPIO N.1","V - JAPIGIA",1.0,"2017-03-17","2017","2017"
30.0,false,5.0,5.0,0.0,371909.0,1.0,"vw_amtabmezzi","default","2_3_168_18_131173_20170316",1.0,2.0,3.0,168.0,18.0,"131173",1.0,2.0170316E7,"MUNICIPIO N.1","II - MURAT",1.0,"2017-03-16","2017","2017"
30.0,false,5.0,5.0,0.0,371909.0,1.0,"vw_amtabmezzi","default","2_5_227_19_185242_20170317",1.0,2.0,5.0,227.0,19.0,"185242",1.0,2.0170317E7,"MUNICIPIO N.2","II - MURAT",1.0,"2017-03-17","2017","2017"
30.0,false,5.0,5.0,0.0,371909.0,1.0,"vw_amtabmezzi","default","5_3_139_19_125907_20170317",1.0,5.0,3.0,139.0,19.0,"125907",2.0,2.0170317E7,"MUNICIPIO N.1","V - JAPIGIA",1.0,"2017-03-17","2017","2017"
30.0,false,5.0,5.0,0.0,371909.0,1.0,"vw_amtabmezzi","default","5_3_93_9_159684_20170317",1.0,5.0,3.0,93.0,9.0,"159684",1.0,2.0170317E7,"MUNICIPIO N.1","V - JAPIGIA",1.0,"2017-03-17","2017","2017"
30.0,false,5.0,5.0,0.0,371909.0,1.0,"vw_amtabmezzi","default","2_3_168_21_184939_20170317",1.0,2.0,3.0,168.0,21.0,"184939",1.0,2.0170317E7,"MUNICIPIO N.1","II - MURAT",1.0,"2017-03-17","2017","2017"
30.0,false,5.0,5.0,0.0,371909.0,1.0,"vw_amtabmezzi","default","5_3_93_8_159678_20170317",1.0,5.0,3.0,93.0,8.0,"159678",1.0,2.0170317E7,"MUNICIPIO N.1","V - JAPIGIA",1.0,"2017-03-17","2017","2017"
30.0,false,5.0,5.0,0.0,371909.0,1.0,"vw_amtabmezzi","default","3_3_93_13_163285_20170317",1.0,3.0,3.0,93.0,13.0,"163285",1.0,2.0170317E7,"MUNICIPIO N.1","III - MADONNELLA",1.0,"2017-03-17","2017","2017"
30.0,false,5.0,5.0,0.0,371909.0,1.0,"vw_amtabmezzi","default","4_3_227_13_185103_20170317",1.0,4.0,3.0,227.0,13.0,"185103",1.0,2.0170317E7,"MUNICIPIO N.1","IV - LIBERTA'",1.0,"2017-03-17","2017","2017"
30.0,false,5.0,5.0,0.0,371909.0,1.0,"vw_amtabmezzi","default","5_3_139_19_163373_20170317",1.0,5.0,3.0,139.0,19.0,"163373",1.0,2.0170317E7,"MUNICIPIO N.1","V - JAPIGIA",1.0,"2017-03-17","2017","2017"
30.0,false,5.0,5.0,0.0,371909.0,1.0,"vw_amtabmezzi","default","5_3_139_11_125979_20170317",1.0,5.0,3.0,139.0,11.0,"125979",1.0,2.0170317E7,"MUNICIPIO N.1","V - JAPIGIA",1.0,"2017-03-17","2017","2017"
30.0,false,5.0,5.0,0.0,371909.0,1.0,"vw_amtabmezzi","default","5_3_139_15_125901_20170317",1.0,5.0,3.0,139.0,15.0,"125901",1.0,2.0170317E7,"MUNICIPIO N.1","V - JAPIGIA",1.0,"2017-03-17","2017","2017"
30.0,false,5.0,5.0,0.0,371909.0,1.0,"vw_amtabmezzi","default","5_3_139_20_125904_20170317",1.0,5.0,3.0,139.0,20.0,"125904",1.0,2.0170317E7,"MUNICIPIO N.1","V - JAPIGIA",1.0,"2017-03-17","2017","2017"
30.0,false,5.0,5.0,0.0,371909.0,1.0,"vw_amtabmezzi","default","2_3_227_7_186824_20170317",1.0,2.0,3.0,227.0,7.0,"186824",1.0,2.0170317E7,"MUNICIPIO N.1","II - MURAT",1.0,"2017-03-17","2017","2017"
30.0,false,5.0,5.0,0.0,371909.0,1.0,"vw_amtabmezzi","default","2_5_227_17_185239_20170317",1.0,2.0,5.0,227.0,17.0,"185239",1.0,2.0170317E7,"MUNICIPIO N.2","II - MURAT",1.0,"2017-03-17","2017","2017"
30.0,false,5.0,5.0,0.0,371909.0,1.0,"vw_amtabmezzi","default","9_4_148_17_185084_20170317",1.0,9.0,4.0,148.0,17.0,"185084",1.0,2.0170317E7,"MUNICIPIO N.3","IX - STANIC",1.0,"2017-03-17","2017","2017"
30.0,false,5.0,5.0,0.0,371909.0,1.0,"vw_amtabmezzi","default","15_2_240_21_192273_20170317",1.0,15.0,2.0,240.0,21.0,"192273",1.0,2.0170317E7,"MUNICIPIO N.4","XV - CEGLIE DEL CAMPO",1.0,"2017-03-17","2017","2017"
30.0,false,5.0,5.0,0.0,371909.0,1.0,"vw_amtabmezzi","default","15_2_240_20_192275_20170317",1.0,15.0,2.0,240.0,20.0,"192275",1.0,2.0170317E7,"MUNICIPIO N.4","XV - CEGLIE DEL CAMPO",1.0,"2017-03-17","2017","2017"
30.0,false,5.0,5.0,0.0,371909.0,1.0,"vw_amtabmezzi","default","10_4_227_12_185121_20170317",1.0,10.0,4.0,227.0,12.0,"185121",2.0,2.0170317E7,"MUNICIPIO N.3","X  - MARCONI - SAN GIROLAMO - FESCA",1.0,"2017-03-17","2017","2017"
30.0,false,5.0,5.0,0.0,371909.0,1.0,"vw_amtabmezzi","default","10_4_227_22_185012_20170317",1.0,10.0,4.0,227.0,22.0,"185012",2.0,2.0170317E7,"MUNICIPIO N.3","X  - MARCONI - SAN GIROLAMO - FESCA",1.0,"2017-03-17","2017","2017"
30.0,false,5.0,5.0,0.0,371909.0,1.0,"vw_amtabmezzi","default","10_4_227_14_185076_20170317",1.0,10.0,4.0,227.0,14.0,"185076",1.0,2.0170317E7,"MUNICIPIO N.3","X  - MARCONI - SAN GIROLAMO - FESCA",1.0,"2017-03-17","2017","2017"
30.0,false,5.0,5.0,0.0,371909.0,1.0,"vw_amtabmezzi","default","10_4_227_10_185127_20170317",1.0,10.0,4.0,227.0,10.0,"185127",1.0,2.0170317E7,"MUNICIPIO N.3","X  - MARCONI - SAN GIROLAMO - FESCA",1.0,"2017-03-17","2017","2017"
30.0,false,5.0,5.0,0.0,371909.0,1.0,"vw_amtabmezzi","default","14_2_240_7_192158_20170317",1.0,14.0,2.0,240.0,7.0,"192158",1.0,2.0170317E7,"MUNICIPIO N.4","XIV - CARBONARA DI BARI",1.0,"2017-03-17","2017","2017"
30.0,false,5.0,5.0,0.0,371909.0,1.0,"vw_amtabmezzi","default","9_4_148_15_185083_20170317",1.0,9.0,4.0,148.0,15.0,"185083",1.0,2.0170317E7,"MUNICIPIO N.3","IX - STANIC",1.0,"2017-03-17","2017","2017"
30.0,false,5.0,5.0,0.0,371909.0,1.0,"vw_amtabmezzi","default","4_3_227_9_185127_20170317",1.0,4.0,3.0,227.0,9.0,"185127",1.0,2.0170317E7,"MUNICIPIO N.1","IV - LIBERTA'",1.0,"2017-03-17","2017","2017"
30.0,false,5.0,5.0,0.0,371909.0,1.0,"vw_amtabmezzi","default","2_3_168_7_163260_20170317",1.0,2.0,3.0,168.0,7.0,"163260",1.0,2.0170317E7,"MUNICIPIO N.1","II - MURAT",1.0,"2017-03-17","2017","2017"
30.0,false,5.0,5.0,0.0,371909.0,1.0,"vw_amtabmezzi","default","2_3_227_18_186872_20170317",1.0,2.0,3.0,227.0,18.0,"186872",1.0,2.0170317E7,"MUNICIPIO N.1","II - MURAT",1.0,"2017-03-17","2017","2017"
30.0,false,5.0,5.0,0.0,371909.0,1.0,"vw_amtabmezzi","default","9_4_148_14_185129_20170317",1.0,9.0,4.0,148.0,14.0,"185129",1.0,2.0170317E7,"MUNICIPIO N.3","IX - STANIC",1.0,"2017-03-17","2017","2017"
30.0,false,5.0,5.0,0.0,371909.0,1.0,"vw_amtabmezzi","default","9_4_148_17_185117_20170317",1.0,9.0,4.0,148.0,17.0,"185117",1.0,2.0170317E7,"MUNICIPIO N.3","IX - STANIC",1.0,"2017-03-17","2017","2017"
30.0,false,5.0,5.0,0.0,371909.0,1.0,"vw_amtabmezzi","default","2_3_168_7_158799_20170317",1.0,2.0,3.0,168.0,7.0,"158799",1.0,2.0170317E7,"MUNICIPIO N.1","II - MURAT",1.0,"2017-03-17","2017","2017"
30.0,false,5.0,5.0,0.0,371909.0,1.0,"vw_amtabmezzi","default","10_4_227_13_185135_20170317",1.0,10.0,4.0,227.0,13.0,"185135",1.0,2.0170317E7,"MUNICIPIO N.3","X  - MARCONI - SAN GIROLAMO - FESCA",1.0,"2017-03-17","2017","2017"
30.0,false,5.0,5.0,0.0,371909.0,1.0,"vw_amtabmezzi","default","10_4_227_14_185129_20170317",1.0,10.0,4.0,227.0,14.0,"185129",1.0,2.0170317E7,"MUNICIPIO N.3","X  - MARCONI - SAN GIROLAMO - FESCA",1.0,"2017-03-17","2017","2017"
30.0,false,5.0,5.0,0.0,371909.0,1.0,"vw_amtabmezzi","default","4_3_227_15_185116_20170317",1.0,4.0,3.0,227.0,15.0,"185116",1.0,2.0170317E7,"MUNICIPIO N.1","IV - LIBERTA'",1.0,"2017-03-17","2017","2017"
30.0,false,5.0,5.0,0.0,371909.0,1.0,"vw_amtabmezzi","default","4_3_227_14_185122_20170317",1.0,4.0,3.0,227.0,14.0,"185122",1.0,2.0170317E7,"MUNICIPIO N.1","IV - LIBERTA'",1.0,"2017-03-17","2017","2017"
30.0,false,5.0,5.0,0.0,371909.0,1.0,"vw_amtabmezzi","default","10_4_227_16_185123_20170317",1.0,10.0,4.0,227.0,16.0,"185123",1.0,2.0170317E7,"MUNICIPIO N.3","X  - MARCONI - SAN GIROLAMO - FESCA",1.0,"2017-03-17","2017","2017"
30.0,false,5.0,5.0,0.0,371909.0,1.0,"vw_amtabmezzi","default","6_5_176_20_144817_20170317",1.0,6.0,5.0,176.0,20.0,"144817",5.0,2.0170317E7,"MUNICIPIO N.2","VI - SAN PASQUALE",1.0,"2017-03-17","2017","2017"
30.0,false,5.0,5.0,0.0,371909.0,1.0,"vw_amtabmezzi","default","9_4_148_14_174404_20170317",1.0,9.0,4.0,148.0,14.0,"174404",2.0,2.0170317E7,"MUNICIPIO N.3","IX - STANIC",1.0,"2017-03-17","2017","2017"
30.0,false,5.0,5.0,0.0,371909.0,1.0,"vw_amtabmezzi","default","9_4_148_14_185110_20170317",1.0,9.0,4.0,148.0,14.0,"185110",1.0,2.0170317E7,"MUNICIPIO N.3","IX - STANIC",1.0,"2017-03-17","2017","2017"
30.0,false,5.0,5.0,0.0,371909.0,1.0,"vw_amtabmezzi","default","2_3_168_10_125858_20170317",1.0,2.0,3.0,168.0,10.0,"125858",1.0,2.0170317E7,"MUNICIPIO N.1","II - MURAT",1.0,"2017-03-17","2017","2017"
30.0,false,5.0,5.0,0.0,371909.0,1.0,"vw_amtabmezzi","default","9_4_148_20_174415_20170317",1.0,9.0,4.0,148.0,20.0,"174415",2.0,2.0170317E7,"MUNICIPIO N.3","IX - STANIC",1.0,"2017-03-17","2017","2017"
30.0,false,5.0,5.0,0.0,371909.0,1.0,"vw_amtabmezzi","default","8_5_151_5_157732_20170317",1.0,8.0,5.0,151.0,5.0,"157732",1.0,2.0170317E7,"MUNICIPIO N.2","VIII - PICONE",1.0,"2017-03-17","2017","2017"
30.0,false,5.0,5.0,0.0,371909.0,1.0,"vw_amtabmezzi","default","7_5_176_8_186913_20170317",1.0,7.0,5.0,176.0,8.0,"186913",1.0,2.0170317E7,"MUNICIPIO N.2","VII - CARRASSI",1.0,"2017-03-17","2017","2017"
30.0,false,5.0,5.0,0.0,371909.0,1.0,"vw_amtabmezzi","default","10_4_227_16_185137_20170317",1.0,10.0,4.0,227.0,16.0,"185137",1.0,2.0170317E7,"MUNICIPIO N.3","X  - MARCONI - SAN GIROLAMO - FESCA",1.0,"2017-03-17","2017","2017"
30.0,false,5.0,5.0,0.0,371909.0,1.0,"vw_amtabmezzi","default","2_3_168_8_125857_20170317",1.0,2.0,3.0,168.0,8.0,"125857",1.0,2.0170317E7,"MUNICIPIO N.1","II - MURAT",1.0,"2017-03-17","2017","2017"
30.0,false,5.0,5.0,0.0,371909.0,1.0,"vw_amtabmezzi","default","2_3_168_13_125871_20170317",1.0,2.0,3.0,168.0,13.0,"125871",1.0,2.0170317E7,"MUNICIPIO N.1","II - MURAT",1.0,"2017-03-17","2017","2017"
30.0,false,5.0,5.0,0.0,371909.0,1.0,"vw_amtabmezzi","default","10_4_227_4_185108_20170317",1.0,10.0,4.0,227.0,4.0,"185108",1.0,2.0170317E7,"MUNICIPIO N.3","X  - MARCONI - SAN GIROLAMO - FESCA",1.0,"2017-03-17","2017","2017"
30.0,false,5.0,5.0,0.0,371909.0,1.0,"vw_amtabmezzi","default","9_4_148_19_185118_20170317",1.0,9.0,4.0,148.0,19.0,"185118",1.0,2.0170317E7,"MUNICIPIO N.3","IX - STANIC",1.0,"2017-03-17","2017","2017"
30.0,false,5.0,5.0,0.0,371909.0,1.0,"vw_amtabmezzi","default","10_4_227_19_185118_20170317",1.0,10.0,4.0,227.0,19.0,"185118",1.0,2.0170317E7,"MUNICIPIO N.3","X  - MARCONI - SAN GIROLAMO - FESCA",1.0,"2017-03-17","2017","2017"
30.0,false,5.0,5.0,0.0,371909.0,1.0,"vw_amtabmezzi","default","10_4_227_3_185141_20170317",1.0,10.0,4.0,227.0,3.0,"185141",1.0,2.0170317E7,"MUNICIPIO N.3","X  - MARCONI - SAN GIROLAMO - FESCA",1.0,"2017-03-17","2017","2017"
30.0,false,5.0,5.0,0.0,371909.0,1.0,"vw_amtabmezzi","default","8_5_176_14_192132_20170317",1.0,8.0,5.0,176.0,14.0,"192132",1.0,2.0170317E7,"MUNICIPIO N.2","VIII - PICONE",1.0,"2017-03-17","2017","2017"
30.0,false,5.0,5.0,0.0,371909.0,1.0,"vw_amtabmezzi","default","8_5_151_7_157738_20170317",1.0,8.0,5.0,151.0,7.0,"157738",1.0,2.0170317E7,"MUNICIPIO N.2","VIII - PICONE",1.0,"2017-03-17","2017","2017"
30.0,false,5.0,5.0,0.0,371909.0,1.0,"vw_amtabmezzi","default","9_4_148_16_185137_20170317",1.0,9.0,4.0,148.0,16.0,"185137",1.0,2.0170317E7,"MUNICIPIO N.3","IX - STANIC",1.0,"2017-03-17","2017","2017"
30.0,false,5.0,5.0,0.0,371909.0,1.0,"vw_amtabmezzi","default","2_3_168_9_186832_20170317",1.0,2.0,3.0,168.0,9.0,"186832",1.0,2.0170317E7,"MUNICIPIO N.1","II - MURAT",1.0,"2017-03-17","2017","2017"
30.0,false,5.0,5.0,0.0,371909.0,1.0,"vw_amtabmezzi","default","2_3_168_13_124598_20170317",1.0,2.0,3.0,168.0,13.0,"124598",1.0,2.0170317E7,"MUNICIPIO N.1","II - MURAT",1.0,"2017-03-17","2017","2017"
30.0,false,5.0,5.0,0.0,371909.0,1.0,"vw_amtabmezzi","default","8_5_151_6_157734_20170317",1.0,8.0,5.0,151.0,6.0,"157734",1.0,2.0170317E7,"MUNICIPIO N.2","VIII - PICONE",1.0,"2017-03-17","2017","2017"
30.0,false,5.0,5.0,0.0,371909.0,1.0,"vw_amtabmezzi","default","10_4_227_13_187752_20170317",1.0,10.0,4.0,227.0,13.0,"187752",1.0,2.0170317E7,"MUNICIPIO N.3","X  - MARCONI - SAN GIROLAMO - FESCA",1.0,"2017-03-17","2017","2017"
30.0,false,5.0,5.0,0.0,371909.0,1.0,"vw_amtabmezzi","default","14_2_240_21_192161_20170317",1.0,14.0,2.0,240.0,21.0,"192161",1.0,2.0170317E7,"MUNICIPIO N.4","XIV - CARBONARA DI BARI",1.0,"2017-03-17","2017","2017"
30.0,false,5.0,5.0,0.0,371909.0,1.0,"vw_amtabmezzi","default","6_5_176_18_159988_20170317",1.0,6.0,5.0,176.0,18.0,"159988",1.0,2.0170317E7,"MUNICIPIO N.2","VI - SAN PASQUALE",1.0,"2017-03-17","2017","2017"
30.0,false,5.0,5.0,0.0,371909.0,1.0,"vw_amtabmezzi","default","9_4_148_18_174425_20170317",1.0,9.0,4.0,148.0,18.0,"174425",5.0,2.0170317E7,"MUNICIPIO N.3","IX - STANIC",1.0,"2017-03-17","2017","2017"
30.0,false,5.0,5.0,0.0,371909.0,1.0,"vw_amtabmezzi","default","2_3_168_15_125885_20170317",1.0,2.0,3.0,168.0,15.0,"125885",1.0,2.0170317E7,"MUNICIPIO N.1","II - MURAT",1.0,"2017-03-17","2017","2017"
30.0,false,5.0,5.0,0.0,371909.0,1.0,"vw_amtabmezzi","default","2_3_168_14_184200_20170317",1.0,2.0,3.0,168.0,14.0,"184200",1.0,2.0170317E7,"MUNICIPIO N.1","II - MURAT",1.0,"2017-03-17","2017","2017"
30.0,false,5.0,5.0,0.0,371909.0,1.0,"vw_amtabmezzi","default","5_3_93_11_159707_20170317",1.0,5.0,3.0,93.0,11.0,"159707",1.0,2.0170317E7,"MUNICIPIO N.1","V - JAPIGIA",1.0,"2017-03-17","2017","2017"
30.0,false,5.0,5.0,0.0,371909.0,1.0,"vw_amtabmezzi","default","2_3_168_5_186815_20170317",1.0,2.0,3.0,168.0,5.0,"186815",1.0,2.0170317E7,"MUNICIPIO N.1","II - MURAT",1.0,"2017-03-17","2017","2017"
30.0,false,5.0,5.0,0.0,371909.0,1.0,"vw_amtabmezzi","default","14_2_240_19_192172_20170317",1.0,14.0,2.0,240.0,19.0,"192172",2.0,2.0170317E7,"MUNICIPIO N.4","XIV - CARBONARA DI BARI",1.0,"2017-03-17","2017","2017"
30.0,false,5.0,5.0,0.0,371909.0,1.0,"vw_amtabmezzi","default","13_1_140_12_187751_20170317",1.0,13.0,1.0,140.0,12.0,"187751",1.0,2.0170317E7,"MUNICIPIO N.5","XIII - SANTO SPIRITO",1.0,"2017-03-17","2017","2017"
30.0,false,5.0,5.0,0.0,371909.0,1.0,"vw_amtabmezzi","default","6_5_176_15_159993_20170317",1.0,6.0,5.0,176.0,15.0,"159993",1.0,2.0170317E7,"MUNICIPIO N.2","VI - SAN PASQUALE",1.0,"2017-03-17","2017","2017"
30.0,false,5.0,5.0,0.0,371909.0,1.0,"vw_amtabmezzi","default","7_5_176_15_186949_20170317",1.0,7.0,5.0,176.0,15.0,"186949",1.0,2.0170317E7,"MUNICIPIO N.2","VII - CARRASSI",1.0,"2017-03-17","2017","2017"
30.0,false,5.0,5.0,0.0,371909.0,1.0,"vw_amtabmezzi","default","3_3_93_9_125976_20170317",1.0,3.0,3.0,93.0,9.0,"125976",1.0,2.0170317E7,"MUNICIPIO N.1","III - MADONNELLA",1.0,"2017-03-17","2017","2017"
30.0,false,5.0,5.0,0.0,371909.0,1.0,"vw_amtabmezzi","default","3_3_93_17_163371_20170317",1.0,3.0,3.0,93.0,17.0,"163371",1.0,2.0170317E7,"MUNICIPIO N.1","III - MADONNELLA",1.0,"2017-03-17","2017","2017"
30.0,false,5.0,5.0,0.0,371909.0,1.0,"vw_amtabmezzi","default","2_3_168_16_186864_20170317",1.0,2.0,3.0,168.0,16.0,"186864",1.0,2.0170317E7,"MUNICIPIO N.1","II - MURAT",1.0,"2017-03-17","2017","2017"
30.0,false,5.0,5.0,0.0,371909.0,1.0,"vw_amtabmezzi","default","5_3_93_13_159732_20170317",1.0,5.0,3.0,93.0,13.0,"159732",1.0,2.0170317E7,"MUNICIPIO N.1","V - JAPIGIA",1.0,"2017-03-17","2017","2017"
30.0,false,5.0,5.0,0.0,371909.0,1.0,"vw_amtabmezzi","default","2_3_168_21_124553_20170317",1.0,2.0,3.0,168.0,21.0,"124553",1.0,2.0170317E7,"MUNICIPIO N.1","II - MURAT",1.0,"2017-03-17","2017","2017"
30.0,false,5.0,5.0,0.0,371909.0,1.0,"vw_amtabmezzi","default","6_5_176_17_184997_20170317",1.0,6.0,5.0,176.0,17.0,"184997",2.0,2.0170317E7,"MUNICIPIO N.2","VI - SAN PASQUALE",1.0,"2017-03-17","2017","2017"
30.0,false,5.0,5.0,0.0,371909.0,1.0,"vw_amtabmezzi","default","9_4_148_22_185140_20170317",1.0,9.0,4.0,148.0,22.0,"185140",1.0,2.0170317E7,"MUNICIPIO N.3","IX - STANIC",1.0,"2017-03-17","2017","2017"
30.0,false,5.0,5.0,0.0,371909.0,1.0,"vw_amtabmezzi","default","9_4_148_3_191053_20170317",1.0,9.0,4.0,148.0,3.0,"191053",1.0,2.0170317E7,"MUNICIPIO N.3","IX - STANIC",1.0,"2017-03-17","2017","2017"
30.0,false,5.0,5.0,0.0,371909.0,1.0,"vw_amtabmezzi","default","5_3_139_4_184468_20170317",1.0,5.0,3.0,139.0,4.0,"184468",1.0,2.0170317E7,"MUNICIPIO N.1","V - JAPIGIA",1.0,"2017-03-17","2017","2017"
30.0,false,5.0,5.0,0.0,371909.0,1.0,"vw_amtabmezzi","default","10_4_227_18_185138_20170317",1.0,10.0,4.0,227.0,18.0,"185138",1.0,2.0170317E7,"MUNICIPIO N.3","X  - MARCONI - SAN GIROLAMO - FESCA",1.0,"2017-03-17","2017","2017"
30.0,false,5.0,5.0,0.0,371909.0,1.0,"vw_amtabmezzi","default","8_5_151_11_192152_20170317",1.0,8.0,5.0,151.0,11.0,"192152",1.0,2.0170317E7,"MUNICIPIO N.2","VIII - PICONE",1.0,"2017-03-17","2017","2017"
30.0,false,5.0,5.0,0.0,371909.0,1.0,"vw_amtabmezzi","default","9_4_148_20_185139_20170317",1.0,9.0,4.0,148.0,20.0,"185139",1.0,2.0170317E7,"MUNICIPIO N.3","IX - STANIC",1.0,"2017-03-17","2017","2017"
30.0,false,5.0,5.0,0.0,371909.0,1.0,"vw_amtabmezzi","default","2_3_168_21_186896_20170317",1.0,2.0,3.0,168.0,21.0,"186896",1.0,2.0170317E7,"MUNICIPIO N.1","II - MURAT",1.0,"2017-03-17","2017","2017"
30.0,false,5.0,5.0,0.0,371909.0,1.0,"vw_amtabmezzi","default","2_3_168_21_163308_20170317",1.0,2.0,3.0,168.0,21.0,"163308",1.0,2.0170317E7,"MUNICIPIO N.1","II - MURAT",1.0,"2017-03-17","2017","2017"
30.0,false,5.0,5.0,0.0,371909.0,1.0,"vw_amtabmezzi","default","2_3_168_17_186866_20170317",1.0,2.0,3.0,168.0,17.0,"186866",1.0,2.0170317E7,"MUNICIPIO N.1","II - MURAT",1.0,"2017-03-17","2017","2017"
30.0,false,5.0,5.0,0.0,371909.0,1.0,"vw_amtabmezzi","default","2_3_93_8_184973_20170317",1.0,2.0,3.0,93.0,8.0,"184973",1.0,2.0170317E7,"MUNICIPIO N.1","II - MURAT",1.0,"2017-03-17","2017","2017"
30.0,false,5.0,5.0,0.0,371909.0,1.0,"vw_amtabmezzi","default","2_3_227_12_186944_20170317",1.0,2.0,3.0,227.0,12.0,"186944",1.0,2.0170317E7,"MUNICIPIO N.1","II - MURAT",1.0,"2017-03-17","2017","2017"
30.0,false,5.0,5.0,0.0,371909.0,1.0,"vw_amtabmezzi","default","2_3_168_18_186869_20170317",1.0,2.0,3.0,168.0,18.0,"186869",1.0,2.0170317E7,"MUNICIPIO N.1","II - MURAT",1.0,"2017-03-17","2017","2017"
30.0,false,5.0,5.0,0.0,371909.0,1.0,"vw_amtabmezzi","default","8_5_176_18_192173_20170317",1.0,8.0,5.0,176.0,18.0,"192173",1.0,2.0170317E7,"MUNICIPIO N.2","VIII - PICONE",1.0,"2017-03-17","2017","2017"
30.0,false,5.0,5.0,0.0,371909.0,1.0,"vw_amtabmezzi","default","2_3_168_5_186906_20170317",1.0,2.0,3.0,168.0,5.0,"186906",1.0,2.0170317E7,"MUNICIPIO N.1","II - MURAT",1.0,"2017-03-17","2017","2017"
30.0,false,5.0,5.0,0.0,371909.0,1.0,"vw_amtabmezzi","default","14_2_240_11_192219_20170317",1.0,14.0,2.0,240.0,11.0,"192219",1.0,2.0170317E7,"MUNICIPIO N.4","XIV - CARBONARA DI BARI",1.0,"2017-03-17","2017","2017"
30.0,false,5.0,5.0,0.0,371909.0,1.0,"vw_amtabmezzi","default","8_5_151_20_192179_20170317",1.0,8.0,5.0,151.0,20.0,"192179",1.0,2.0170317E7,"MUNICIPIO N.2","VIII - PICONE",1.0,"2017-03-17","2017","2017"
30.0,false,5.0,5.0,0.0,371909.0,1.0,"vw_amtabmezzi","default","5_3_139_12_184476_20170317",1.0,5.0,3.0,139.0,12.0,"184476",1.0,2.0170317E7,"MUNICIPIO N.1","V - JAPIGIA",1.0,"2017-03-17","2017","2017"
30.0,false,5.0,5.0,0.0,371909.0,1.0,"vw_amtabmezzi","default","7_5_176_7_122102_20170317",1.0,7.0,5.0,176.0,7.0,"122102",1.0,2.0170317E7,"MUNICIPIO N.2","VII - CARRASSI",1.0,"2017-03-17","2017","2017"
30.0,false,5.0,5.0,0.0,371909.0,1.0,"vw_amtabmezzi","default","8_5_151_20_192172_20170317",1.0,8.0,5.0,151.0,20.0,"192172",1.0,2.0170317E7,"MUNICIPIO N.2","VIII - PICONE",1.0,"2017-03-17","2017","2017"
30.0,false,5.0,5.0,0.0,371909.0,1.0,"vw_amtabmezzi","default","8_5_151_18_192175_20170317",1.0,8.0,5.0,151.0,18.0,"192175",2.0,2.0170317E7,"MUNICIPIO N.2","VIII - PICONE",1.0,"2017-03-17","2017","2017"
